日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,volatility
2012-03-07,2596.48,2603.0,2628.58,2594.13,56948733,63243293004.0,1.31,-0.69,-18.05,0.17,34.44999999999982
2012-03-08,2612.4,2635.79,2645.95,2612.4,57549413,64458851045.0,1.29,1.26,32.79,0.18,33.54999999999973
2012-03-09,2644.1,2664.3,2664.41,2631.41,55258921,65963441747.0,1.25,1.08,28.51,0.17,33.0
2012-03-12,2663.24,2654.4,2666.43,2636.42,62327216,74367701978.0,1.13,-0.37,-9.9,0.19,30.009999999999764
2012-03-13,2653.68,2681.07,2681.33,2649.17,58404469,66429764308.0,1.21,1.0,26.67,0.18,32.159999999999854
2012-03-14,2694.48,2605.11,2705.75,2595.34,108426540,117080408732.0,4.12,-2.83,-75.96,0.33,110.40999999999985
2012-03-15,2602.66,2585.55,2618.25,2575.44,72565960,77042766482.0,1.64,-0.75,-19.56,0.22,42.809999999999945
2012-03-16,2591.8,2623.52,2624.32,2577.25,58091259,67451822278.0,1.82,1.47,37.97,0.18,47.070000000000164
2012-03-19,2617.66,2630.01,2631.04,2598.63,57646625,68803937996.0,1.24,0.25,6.49,0.18,32.409999999999854
2012-03-20,2622.66,2584.45,2622.66,2584.02,58114065,64263817216.0,1.47,-1.73,-45.56,0.18,38.63999999999987
2012-03-21,2597.38,2587.79,2613.27,2569.07,58002544,66674920148.0,1.71,0.13,3.34,0.18,44.19999999999982
2012-03-22,2586.94,2583.75,2599.24,2570.45,44926777,50115505934.0,1.11,-0.16,-4.04,0.14,28.789999999999964
2012-03-23,2575.33,2552.94,2578.82,2544.52,43329256,47812442986.0,1.33,-1.19,-30.81,0.13,34.30000000000018
2012-03-26,2551.43,2555.44,2562.93,2540.7,31816211,36356133943.0,0.87,0.1,2.5,0.1,22.230000000000018
2012-03-27,2565.55,2547.14,2571.9,2544.37,35944604,47394454857.0,1.08,-0.32,-8.3,0.11,27.5300000000002
2012-03-28,2538.46,2474.9,2540.42,2471.03,50005790,54993640999.0,2.72,-2.84,-72.24,0.15,69.38999999999987
2012-03-29,2463.69,2443.12,2476.48,2429.73,46131304,48651595893.0,1.89,-1.28,-31.78,0.14,46.75
2012-03-30,2447.94,2454.9,2461.98,2438.49,37027086,39139734882.0,0.96,0.48,11.78,0.11,23.490000000000236
2012-04-05,2449.21,2512.83,2517.39,2441.27,54331687,58049690964.0,3.1,2.36,57.93,0.17,76.11999999999989
2012-04-06,2509.45,2519.83,2525.53,2502.7,42368576,47207795088.0,0.91,0.28,7.0,0.13,22.830000000000382
2012-04-09,2510.53,2495.15,2518.38,2491.59,35370986,38180751755.0,1.06,-0.98,-24.68,0.11,26.789999999999964
2012-04-10,2490.28,2519.79,2519.81,2459.35,41335905,44064833898.0,2.42,0.99,24.64,0.13,60.460000000000036
2012-04-11,2494.52,2520.04,2541.13,2489.32,42510310,43627983913.0,2.06,0.01,0.25,0.13,51.809999999999945
2012-04-12,2522.83,2570.44,2570.84,2516.57,56488409,59536950778.0,2.15,2.0,50.4,0.17,54.26999999999998
2012-04-13,2575.05,2580.45,2593.79,2570.03,53092643,61892977442.0,0.92,0.39,10.01,0.16,23.759999999999764
2012-04-16,2564.23,2574.04,2586.2,2559.78,40839700,42650756402.0,1.02,-0.25,-6.41,0.13,26.419999999999618
2012-04-17,2572.36,2541.88,2578.76,2541.53,37815467,38328417080.0,1.45,-1.25,-32.16,0.12,37.23000000000002
2012-04-18,2550.91,2599.91,2602.11,2546.0,58688408,59361005883.0,2.21,2.28,58.03,0.18,56.11000000000013
2012-04-19,2598.33,2596.06,2606.86,2585.3,46448109,55512931549.0,0.83,-0.15,-3.85,0.14,21.559999999999945
2012-04-20,2591.51,2626.84,2627.38,2589.35,61446379,63829908072.0,1.46,1.19,30.78,0.19,38.0300000000002
2012-04-23,2624.75,2606.04,2632.09,2599.11,58664938,62073949557.0,1.26,-0.79,-20.8,0.18,32.98000000000002
2012-04-24,2594.8,2604.87,2640.29,2559.46,71139558,73150514001.0,3.1,-0.04,-1.17,0.22,80.82999999999993
2012-04-25,2598.23,2625.99,2631.44,2593.33,62468053,63529458933.0,1.46,0.81,21.12,0.19,38.11000000000013
2012-04-26,2632.72,2631.49,2643.77,2617.09,58965667,64377486667.0,1.02,0.21,5.5,0.18,26.679999999999836
2012-04-27,2630.55,2626.16,2637.92,2623.6,48233586,53345515969.0,0.54,-0.2,-5.33,0.15,14.320000000000164
2012-05-02,2660.67,2683.49,2697.95,2643.53,80148654,92366091966.0,2.07,2.18,57.33,0.25,54.41999999999962
2012-05-03,2679.52,2691.52,2693.88,2675.81,59361090,72337336415.0,0.67,0.3,8.03,0.18,18.070000000000164
2012-05-04,2689.62,2715.88,2716.03,2677.14,63218086,73699551125.0,1.44,0.91,24.36,0.19,38.89000000000033
2012-05-07,2699.45,2717.78,2717.78,2694.32,68547314,82715668565.0,0.86,0.07,1.9,0.21,23.460000000000036
2012-05-08,2717.41,2709.12,2717.82,2683.56,63110840,73744497984.0,1.26,-0.32,-8.66,0.19,34.26000000000022
2012-05-09,2685.19,2657.51,2685.19,2655.32,58400283,69482578578.0,1.1,-1.91,-51.61,0.18,29.86999999999989
2012-05-10,2657.87,2657.21,2667.68,2649.38,46962576,54056953614.0,0.69,-0.01,-0.3,0.14,18.299999999999727
2012-05-11,2652.31,2636.92,2666.57,2636.52,41006143,49392898299.0,1.13,-0.76,-20.29,0.13,30.050000000000182
2012-05-14,2653.81,2615.53,2656.28,2613.35,52082484,60331294491.0,1.63,-0.81,-21.39,0.16,42.93000000000029
2012-05-15,2597.64,2617.37,2618.18,2591.6,45767271,51374761939.0,1.02,0.07,1.84,0.14,26.579999999999927
2012-05-16,2610.16,2574.65,2612.62,2574.08,43280274,47863536278.0,1.47,-1.63,-42.72,0.13,38.539999999999964
2012-05-17,2577.96,2613.94,2619.59,2571.2,43728389,49203910040.0,1.88,1.53,39.29,0.13,48.39000000000033
2012-05-18,2595.55,2573.98,2603.19,2567.3,43422124,46907511775.0,1.37,-1.53,-39.96,0.13,35.88999999999987
2012-05-21,2572.37,2587.23,2604.22,2563.97,38602090,44300405781.0,1.56,0.51,13.25,0.12,40.25
2012-05-22,2598.17,2627.52,2627.6,2597.6,42773529,49392413014.0,1.16,1.56,40.29,0.13,30.0
2012-05-23,2621.79,2616.87,2635.78,2598.29,43719531,52563403310.0,1.43,-0.41,-10.65,0.13,37.49000000000024
2012-05-24,2613.09,2595.26,2630.41,2588.21,42844066,50064439874.0,1.61,-0.83,-21.61,0.13,42.19999999999982
2012-05-25,2595.26,2573.1,2602.17,2565.65,39273004,41420081778.0,1.41,-0.85,-22.16,0.12,36.51999999999998
2012-05-28,2562.6,2614.69,2614.85,2545.34,56339275,58412343035.0,2.7,1.62,41.59,0.17,69.50999999999976
2012-05-29,2615.15,2650.85,2658.25,2612.56,72135637,78681504585.0,1.75,1.38,36.16,0.22,45.690000000000055
2012-05-30,2646.37,2642.26,2655.16,2636.52,51855436,56976275428.0,0.7,-0.32,-8.59,0.16,18.639999999999873
2012-05-31,2623.16,2632.04,2645.59,2617.23,44107469,49875041384.0,1.07,-0.39,-10.22,0.14,28.360000000000127
2012-06-01,2633.6,2633.0,2653.86,2623.29,44191056,53843404285.0,1.16,0.04,0.96,0.14,30.570000000000164
2012-06-04,2598.73,2559.03,2608.32,2558.92,52478502,60615569451.0,1.88,-2.81,-73.97,0.16,49.40000000000009
2012-06-05,2565.19,2558.84,2573.89,2548.76,37779910,43553303591.0,0.98,-0.01,-0.19,0.12,25.129999999999654
2012-06-06,2564.23,2557.4,2573.74,2547.33,33857694,41316908581.0,1.03,-0.06,-1.44,0.1,26.409999999999854
2012-06-07,2579.43,2542.18,2584.04,2536.26,34841186,42053000073.0,1.87,-0.6,-15.22,0.11,47.779999999999745
2012-06-08,2558.84,2524.33,2559.13,2520.41,43856426,47638005888.0,1.52,-0.7,-17.85,0.13,38.720000000000255
2012-06-11,2529.6,2558.26,2565.43,2523.77,40098260,43449657466.0,1.65,1.34,33.93,0.12,41.659999999999854
2012-06-12,2543.76,2540.18,2553.92,2529.95,37936676,40259911520.0,0.94,-0.71,-18.08,0.12,23.970000000000255
2012-06-13,2546.79,2580.64,2581.11,2539.63,45014568,51291269477.0,1.63,1.59,40.46,0.14,41.48000000000002
2012-06-14,2573.33,2560.42,2584.71,2558.56,40247934,46331822555.0,1.01,-0.78,-20.22,0.12,26.15000000000009
2012-06-15,2565.19,2568.05,2580.17,2538.57,42786078,48868302897.0,1.62,0.3,7.63,0.13,41.59999999999991
2012-06-18,2576.63,2581.21,2593.22,2572.99,35693628,40852450181.0,0.79,0.51,13.16,0.11,20.230000000000018
2012-06-19,2577.36,2558.62,2577.36,2556.1,32700553,37020041266.0,0.82,-0.88,-22.59,0.1,21.26000000000022
2012-06-20,2563.64,2552.61,2570.66,2549.44,29850639,33573669769.0,0.83,-0.23,-6.01,0.09,21.2199999999998
2012-06-21,2547.05,2512.19,2547.05,2502.42,35396732,38607959039.0,1.75,-1.58,-40.42,0.11,44.63000000000011
2012-06-25,2501.16,2456.52,2501.16,2455.01,40106735,42503507171.0,1.84,-2.22,-55.67,0.12,46.149999999999636
2012-06-26,2442.56,2454.92,2465.12,2434.64,31734008,33896511717.0,1.24,-0.07,-1.6,0.1,30.480000000000018
2012-06-27,2452.67,2447.2,2470.76,2444.34,30007553,31437597414.0,1.08,-0.31,-7.72,0.09,26.420000000000073
2012-06-28,2451.66,2425.73,2459.19,2425.24,30543113,34418793210.0,1.39,-0.88,-21.47,0.09,33.95000000000027
2012-06-29,2418.86,2461.61,2462.81,2417.49,37994941,40976538386.0,1.87,1.48,35.88,0.12,45.320000000000164
2012-07-02,2473.54,2465.24,2473.97,2452.99,40510078,45651476527.0,0.85,0.15,3.63,0.12,20.980000000000018
2012-07-03,2464.85,2468.72,2490.55,2457.45,38693354,45004653879.0,1.34,0.14,3.48,0.12,33.100000000000364
2012-07-04,2474.53,2464.92,2481.34,2456.0,34452142,37837659888.0,1.03,-0.15,-3.8,0.11,25.340000000000146
2012-07-05,2450.3,2430.37,2450.3,2420.0,34726145,35946204421.0,1.23,-1.4,-34.55,0.11,30.300000000000182
2012-07-06,2435.06,2472.61,2477.23,2420.36,49610605,56601778899.0,2.34,1.74,42.24,0.15,56.86999999999989
2012-07-09,2455.89,2416.04,2470.21,2414.95,49223302,54601732513.0,2.23,-2.29,-56.57,0.15,55.26000000000022
2012-07-10,2411.0,2406.71,2426.53,2402.37,35549984,38539025245.0,1.0,-0.39,-9.33,0.11,24.16000000000031
2012-07-11,2402.18,2425.57,2427.79,2402.15,37624312,39851892244.0,1.07,0.78,18.86,0.12,25.639999999999873
2012-07-12,2420.04,2449.18,2460.56,2404.58,56717691,65137536868.0,2.31,0.97,23.61,0.17,55.98000000000002
2012-07-13,2441.01,2450.63,2467.99,2438.98,36725256,42013581196.0,1.18,0.06,1.45,0.11,29.009999999999764
2012-07-16,2452.59,2399.73,2452.59,2399.61,42771870,45844882072.0,2.16,-2.08,-50.9,0.13,52.98000000000002
2012-07-17,2391.9,2414.2,2421.93,2391.28,33424329,38285441648.0,1.28,0.6,14.47,0.1,30.649999999999636
2012-07-18,2412.06,2414.33,2420.78,2373.65,41751788,44325492550.0,1.95,0.01,0.13,0.13,47.13000000000011
2012-07-19,2407.44,2424.32,2444.06,2401.29,46949052,47704038961.0,1.77,0.41,9.99,0.14,42.76999999999998
2012-07-20,2415.71,2398.46,2423.8,2392.18,37619754,36683623955.0,1.3,-1.07,-25.86,0.12,31.620000000000346
2012-07-23,2379.89,2365.43,2379.89,2357.51,32390369,33178928582.0,0.93,-1.38,-33.03,0.1,22.379999999999654
2012-07-24,2353.22,2375.99,2392.35,2352.8,30310079,31149105846.0,1.67,0.45,10.56,0.09,39.54999999999973
2012-07-25,2368.38,2360.08,2381.04,2357.47,24896501,25730598144.0,0.99,-0.67,-15.91,0.08,23.570000000000164
2012-07-26,2360.13,2347.49,2374.87,2344.7,31314094,31326395007.0,1.28,-0.53,-12.59,0.1,30.170000000000073
2012-07-27,2353.94,2349.11,2364.98,2341.29,31090525,33048182067.0,1.01,0.07,1.62,0.1,23.690000000000055
2012-07-30,2350.78,2335.79,2367.03,2334.0,30484851,29907972257.0,1.41,-0.57,-13.32,0.09,33.0300000000002
2012-07-31,2336.88,2332.92,2350.07,2329.5,32099723,31196332451.0,0.88,-0.12,-2.87,0.1,20.570000000000164
2012-08-01,2332.13,2358.65,2371.12,2331.95,31420848,31277764382.0,1.68,1.1,25.73,0.1,39.17000000000007
2012-08-02,2354.07,2334.88,2358.56,2325.61,31516159,29751166648.0,1.4,-1.01,-23.77,0.1,32.94999999999982
2012-08-03,2340.25,2353.74,2354.16,2329.93,29769785,31106947335.0,1.04,0.81,18.86,0.09,24.230000000000018
2012-08-06,2350.12,2385.61,2388.36,2348.12,41820665,43686686303.0,1.71,1.35,31.87,0.13,40.24000000000024
2012-08-07,2383.26,2388.87,2390.78,2379.45,38285489,40403711505.0,0.47,0.14,3.26,0.12,11.330000000000382
2012-08-08,2390.96,2389.79,2405.18,2382.82,37810451,41340862162.0,0.94,0.04,0.92,0.12,22.359999999999673
2012-08-09,2388.43,2411.7,2412.14,2378.85,35658951,43256096919.0,1.39,0.92,21.91,0.11,33.289999999999964
2012-08-10,2409.94,2399.75,2413.42,2395.91,34702995,40699222527.0,0.73,-0.5,-11.95,0.11,17.51000000000022
2012-08-13,2394.5,2351.93,2394.5,2350.81,44783546,46249676189.0,1.82,-1.99,-47.82,0.14,43.690000000000055
2012-08-14,2352.66,2357.02,2357.85,2324.91,39850066,42404687531.0,1.4,0.22,5.09,0.12,32.940000000000055
2012-08-15,2350.02,2331.61,2350.02,2330.15,30580176,30332554840.0,0.84,-1.08,-25.41,0.09,19.86999999999989
2012-08-16,2327.91,2319.67,2335.4,2317.06,25902905,27076003542.0,0.79,-0.51,-11.94,0.08,18.340000000000146
2012-08-17,2318.43,2313.48,2322.89,2295.16,26065717,28629966797.0,1.2,-0.27,-6.19,0.08,27.730000000000018
2012-08-20,2294.9,2301.79,2307.41,2279.95,27402033,27174816852.0,1.19,-0.51,-11.69,0.08,27.460000000000036
2012-08-21,2301.93,2313.7,2327.38,2296.55,34895100,34757869338.0,1.34,0.52,11.91,0.11,30.829999999999927
2012-08-22,2315.14,2295.59,2317.37,2285.75,31708412,31547519179.0,1.37,-0.78,-18.11,0.1,31.61999999999989
2012-08-23,2298.18,2302.2,2311.65,2285.37,31335342,33789603948.0,1.14,0.29,6.61,0.1,26.2800000000002
2012-08-24,2295.68,2275.68,2299.3,2274.57,31869591,32986336544.0,1.07,-1.15,-26.52,0.1,24.730000000000018
2012-08-27,2268.49,2228.2,2268.49,2228.15,37386191,35384156112.0,1.77,-2.09,-47.48,0.11,40.33999999999969
2012-08-28,2226.9,2238.41,2250.6,2222.0,33773615,30331076332.0,1.28,0.46,10.21,0.1,28.59999999999991
2012-08-29,2230.2,2214.81,2240.11,2214.43,29010648,27396186648.0,1.15,-1.05,-23.6,0.09,25.68000000000029
2012-08-30,2204.51,2211.37,2223.2,2188.72,35491310,33867206144.0,1.56,-0.16,-3.44,0.11,34.48000000000002
2012-08-31,2205.57,2204.87,2218.87,2203.12,25964986,23340891008.0,0.71,-0.29,-6.5,0.08,15.75
2012-09-03,2201.12,2228.37,2236.56,2197.71,38548592,35299176733.0,1.76,1.07,23.5,0.12,38.84999999999991
2012-09-04,2231.72,2204.41,2234.88,2199.51,34852688,33220203922.0,1.59,-1.08,-23.96,0.11,35.36999999999989
2012-09-05,2199.74,2199.88,2209.54,2186.96,34751824,30445168179.0,1.02,-0.21,-4.53,0.11,22.579999999999927
2012-09-06,2204.44,2217.82,2218.68,2199.86,31695884,26873315868.0,0.86,0.82,17.94,0.1,18.81999999999971
2012-09-07,2233.91,2317.18,2341.52,2233.91,94529764,84302249171.0,4.85,4.48,99.36,0.29,107.61000000000013
2012-09-10,2320.56,2326.67,2334.5,2313.57,65330554,63252038538.0,0.9,0.41,9.49,0.2,20.929999999999836
2012-09-11,2316.53,2311.89,2316.53,2294.82,46260719,43389766043.0,0.93,-0.64,-14.78,0.14,21.710000000000036
2012-09-12,2325.93,2320.07,2337.2,2298.3,49622518,46485174475.0,1.68,0.35,8.18,0.15,38.899999999999636
2012-09-13,2316.68,2298.46,2325.53,2298.37,42049849,38023998305.0,1.17,-0.93,-21.61,0.13,27.16000000000031
2012-09-14,2324.01,2315.54,2332.42,2298.83,61571814,55438612876.0,1.46,0.74,17.08,0.19,33.590000000000146
2012-09-17,2312.05,2258.71,2314.99,2258.18,48984734,43753169666.0,2.45,-2.45,-56.83,0.15,56.809999999999945
2012-09-18,2249.43,2235.24,2253.14,2228.04,33228696,30171497189.0,1.11,-1.04,-23.47,0.1,25.09999999999991
2012-09-19,2237.22,2246.24,2249.24,2229.49,34349706,32607010935.0,0.88,0.49,11.0,0.11,19.75
2012-09-20,2236.19,2195.95,2236.19,2194.22,42545779,38385856464.0,1.87,-2.24,-50.29,0.13,41.970000000000255
2012-09-21,2190.33,2199.06,2217.47,2186.53,38120593,34043368088.0,1.41,0.14,3.11,0.12,30.9399999999996
2012-09-24,2183.97,2215.52,2225.8,2172.88,37501686,33608761246.0,2.41,0.75,16.46,0.11,52.92000000000007
2012-09-25,2209.98,2210.15,2225.33,2202.38,27877019,26677064455.0,1.04,-0.24,-5.37,0.09,22.949999999999818
2012-09-26,2208.91,2184.89,2216.82,2181.08,27454626,24918916453.0,1.62,-1.14,-25.26,0.08,35.74000000000024
2012-09-27,2186.0,2251.72,2266.3,2185.77,53016900,48210577766.0,3.69,3.06,66.83,0.16,80.5300000000002
2012-09-28,2235.06,2293.11,2297.03,2234.32,57875825,54431465854.0,2.78,1.84,41.39,0.18,62.710000000000036
2012-10-08,2291.96,2270.05,2305.18,2258.11,35534424,33915840250.0,2.05,-1.01,-23.06,0.11,47.06999999999971
2012-10-09,2281.75,2320.16,2327.73,2281.75,52548887,48330196363.0,2.03,2.21,50.11,0.16,45.98000000000002
2012-10-10,2314.59,2324.12,2325.75,2304.61,42686238,37873996221.0,0.91,0.17,3.96,0.13,21.139999999999873
2012-10-11,2315.9,2302.53,2321.35,2300.93,41300655,36172963459.0,0.88,-0.93,-21.59,0.13,20.420000000000073
2012-10-12,2311.28,2304.53,2332.15,2287.01,36874145,33205903773.0,1.96,0.09,2.0,0.11,45.13999999999987
2012-10-15,2306.01,2294.86,2307.88,2278.46,28651746,28569021615.0,1.28,-0.42,-9.67,0.09,29.420000000000073
2012-10-16,2293.24,2298.16,2315.45,2287.59,32059679,32705140504.0,1.21,0.14,3.3,0.1,27.859999999999673
2012-10-17,2307.36,2300.8,2312.17,2280.82,33349409,31270899032.0,1.36,0.11,2.64,0.1,31.34999999999991
2012-10-18,2307.49,2336.08,2341.12,2305.88,50615100,45050292530.0,1.53,1.53,35.28,0.16,35.23999999999978
2012-10-19,2335.1,2332.47,2342.53,2328.73,35927732,33173031578.0,0.59,-0.15,-3.61,0.11,13.800000000000182
2012-10-22,2320.47,2341.59,2347.9,2315.9,34368286,32815273277.0,1.37,0.39,9.12,0.11,32.0
2012-10-23,2340.89,2312.08,2344.04,2309.25,37221272,33716876575.0,1.49,-1.26,-29.51,0.11,34.789999999999964
2012-10-24,2303.4,2307.78,2321.43,2302.17,37542445,30392377974.0,0.83,-0.19,-4.3,0.11,19.259999999999764
2012-10-25,2306.73,2291.24,2322.92,2288.6,44351531,33183528714.0,1.49,-0.72,-16.54,0.14,34.320000000000164
2012-10-26,2291.31,2247.91,2293.18,2237.06,40900519,34530067051.0,2.45,-1.89,-43.33,0.13,56.11999999999989
2012-10-29,2241.8,2235.85,2248.14,2227.65,27581325,25328650697.0,0.91,-0.54,-12.06,0.08,20.48999999999978
2012-10-30,2236.32,2239.88,2257.95,2231.78,34083125,29516628523.0,1.17,0.18,4.03,0.1,26.169999999999618
2012-10-31,2241.43,2254.82,2256.09,2233.68,37169795,30634360248.0,1.0,0.67,14.94,0.11,22.41000000000031
2012-11-01,2256.61,2297.88,2305.63,2256.41,50761729,45602138249.0,2.18,1.91,43.06,0.16,49.220000000000255
2012-11-02,2297.9,2306.77,2309.67,2284.72,39833288,34893875754.0,1.09,0.39,8.89,0.12,24.950000000000273
2012-11-05,2302.74,2301.88,2318.23,2290.14,39510372,33663152794.0,1.22,-0.21,-4.89,0.12,28.090000000000146
2012-11-06,2301.98,2292.21,2304.05,2260.51,39280627,34473381993.0,1.89,-0.42,-9.67,0.12,43.539999999999964
2012-11-07,2288.76,2287.5,2300.89,2277.02,33067403,30278449435.0,1.04,-0.21,-4.71,0.1,23.86999999999989
2012-11-08,2269.58,2245.41,2275.4,2245.4,35426475,30411864845.0,1.31,-1.84,-42.09,0.11,30.0
2012-11-09,2241.76,2240.92,2252.2,2235.23,30506968,24374277793.0,0.76,-0.2,-4.49,0.09,16.9699999999998
2012-11-12,2242.96,2251.85,2254.7,2232.74,34721685,29040821378.0,0.98,0.49,10.93,0.11,21.960000000000036
2012-11-13,2250.84,2212.44,2250.84,2208.72,34083704,28818451577.0,1.87,-1.75,-39.41,0.1,42.120000000000346
2012-11-14,2213.09,2223.11,2225.12,2206.0,26758790,23592323468.0,0.86,0.48,10.67,0.08,19.11999999999989
2012-11-15,2210.75,2193.62,2220.99,2193.52,28319151,23778694920.0,1.24,-1.33,-29.49,0.09,27.4699999999998
2012-11-16,2189.51,2177.24,2191.61,2162.98,30247786,26118247405.0,1.31,-0.75,-16.38,0.09,28.63000000000011
2012-11-19,2175.18,2174.99,2176.49,2149.54,26978666,26737221714.0,1.24,-0.1,-2.25,0.08,26.949999999999818
2012-11-20,2180.21,2164.88,2184.33,2163.53,23948916,22999196160.0,0.96,-0.46,-10.11,0.07,20.799999999999727
2012-11-21,2165.41,2194.9,2195.46,2151.38,30508482,27121949931.0,2.04,1.39,30.02,0.09,44.07999999999993
2012-11-22,2181.18,2177.55,2185.58,2169.66,22912351,21536153037.0,0.73,-0.79,-17.35,0.07,15.920000000000073
2012-11-23,2184.41,2192.68,2202.47,2179.73,28667493,26307630050.0,1.04,0.69,15.13,0.09,22.73999999999978
2012-11-26,2187.24,2175.6,2191.36,2172.1,24742696,22231498412.0,0.88,-0.78,-17.08,0.08,19.26000000000022
2012-11-27,2168.59,2150.64,2173.46,2150.22,31946746,26149735216.0,1.07,-1.15,-24.96,0.1,23.240000000000236
2012-11-28,2142.5,2129.16,2144.8,2126.03,30009339,24423321714.0,0.87,-1.0,-21.48,0.09,18.769999999999982
2012-11-29,2128.8,2115.68,2140.88,2114.48,29670625,24016256021.0,1.24,-0.63,-13.48,0.09,26.40000000000009
2012-11-30,2114.24,2139.66,2142.86,2109.96,36406911,28552066162.0,1.56,1.13,23.98,0.11,32.90000000000009
2012-12-03,2136.7,2108.85,2152.61,2108.15,40186762,34173653616.0,2.08,-1.44,-30.81,0.12,44.460000000000036
2012-12-04,2104.93,2131.47,2135.66,2102.14,36225915,31732336903.0,1.59,1.07,22.62,0.11,33.51999999999998
2012-12-05,2128.39,2207.88,2219.09,2126.79,82487103,69109050480.0,4.33,3.58,76.41,0.25,92.30000000000018
2012-12-06,2205.6,2203.6,2216.98,2191.23,48574689,42758570153.0,1.17,-0.19,-4.28,0.15,25.75
2012-12-07,2203.89,2246.76,2250.53,2198.11,76169748,64996499283.0,2.38,1.96,43.16,0.23,52.42000000000007
2012-12-10,2254.92,2271.05,2276.28,2250.44,73375475,61399772028.0,1.15,1.08,24.29,0.22,25.840000000000146
2012-12-11,2263.21,2258.5,2274.99,2254.3,51468703,45087981874.0,0.91,-0.55,-12.55,0.16,20.6899999999996
2012-12-12,2257.73,2267.77,2273.21,2247.95,45006454,39182538242.0,1.12,0.41,9.27,0.14,25.26000000000022
2012-12-13,2260.6,2242.64,2266.72,2242.56,41942100,36665684856.0,1.07,-1.11,-25.13,0.13,24.159999999999854
2012-12-14,2245.64,2355.86,2357.11,2245.64,110892562,93934741143.0,4.97,5.05,113.22,0.34,111.47000000000025
2012-12-17,2359.2,2366.7,2380.0,2358.66,94088195,85000820332.0,0.91,0.46,10.84,0.29,21.340000000000146
2012-12-18,2361.09,2368.12,2398.63,2347.08,85784849,78802837302.0,2.18,0.06,1.42,0.26,51.55000000000018
2012-12-19,2362.8,2371.11,2387.14,2358.03,63292530,61140748228.0,1.23,0.13,2.99,0.19,29.109999999999673
2012-12-20,2361.32,2384.82,2391.92,2346.55,65655462,63028692015.0,1.91,0.58,13.71,0.2,45.36999999999989
2012-12-21,2386.38,2372.0,2414.22,2365.03,68714158,66887708129.0,2.06,-0.54,-12.82,0.21,49.1899999999996
2012-12-24,2368.01,2381.22,2396.73,2367.04,53087004,54121541302.0,1.25,0.39,9.22,0.16,29.690000000000055
2012-12-25,2373.88,2448.4,2459.3,2365.41,95502350,89877770350.0,3.94,2.82,67.18,0.29,93.89000000000033
2012-12-26,2445.99,2457.62,2458.01,2441.64,71591828,68406242066.0,0.67,0.38,9.22,0.22,16.370000000000346
2012-12-27,2464.78,2444.59,2479.79,2443.68,73255067,69327603833.0,1.47,-0.53,-13.03,0.22,36.11000000000013
2012-12-28,2448.08,2480.05,2481.59,2444.38,67166321,66053288179.0,1.52,1.45,35.46,0.21,37.210000000000036
2012-12-31,2485.56,2522.95,2522.95,2485.56,82002293,81149079560.0,1.51,1.73,42.9,0.25,37.38999999999987
2013-01-04,2551.81,2524.41,2558.53,2498.89,97988182,95579245007.0,2.36,0.06,1.46,0.3,59.64000000000033
2013-01-07,2518.05,2535.99,2545.97,2511.6,75167993,73167512509.0,1.36,0.46,11.58,0.23,34.36999999999989
2013-01-08,2534.65,2525.33,2540.51,2502.49,71837100,76498061772.0,1.5,-0.42,-10.66,0.22,38.02000000000044
2013-01-09,2518.1,2526.13,2534.24,2504.3,70231170,74233596955.0,1.19,0.03,0.8,0.22,29.9399999999996
2013-01-10,2525.59,2530.57,2553.35,2513.73,71085862,71159045499.0,1.57,0.18,4.44,0.22,39.61999999999989
2013-01-11,2533.5,2483.23,2539.79,2473.7,74239176,72775921987.0,2.61,-1.87,-47.34,0.23,66.09000000000015
2013-01-14,2474.18,2577.73,2583.62,2474.0,93554091,96853471373.0,4.41,3.81,94.5,0.29,109.61999999999989
2013-01-15,2579.13,2595.86,2605.41,2576.92,98620805,101356961358.0,1.11,0.7,18.13,0.3,28.48999999999978
2013-01-16,2591.36,2577.09,2600.09,2540.52,93536084,95564995007.0,2.29,-0.72,-18.77,0.29,59.570000000000164
2013-01-17,2570.71,2552.76,2575.06,2539.67,69915239,71716118533.0,1.37,-0.94,-24.33,0.21,35.38999999999987
2013-01-18,2568.69,2595.44,2607.45,2553.45,77940303,77435163470.0,2.12,1.67,42.68,0.24,54.0
2013-01-21,2605.65,2610.9,2611.2,2582.65,84133742,85357442058.0,1.1,0.6,15.46,0.26,28.549999999999727
2013-01-22,2610.39,2596.9,2620.02,2578.18,105766275,102261160399.0,1.6,-0.54,-14.0,0.32,41.840000000000146
2013-01-23,2588.2,2607.46,2611.41,2576.36,75739444,72758926411.0,1.35,0.41,10.56,0.23,35.04999999999973
2013-01-24,2606.43,2582.75,2663.4,2564.21,111277172,109537680297.0,3.8,-0.95,-24.71,0.34,99.19000000000005
2013-01-25,2580.88,2571.67,2591.51,2567.11,58487359,60689373994.0,0.94,-0.43,-11.08,0.18,24.40000000000009
2013-01-28,2577.27,2651.86,2651.97,2577.27,91274790,98173275704.0,2.9,3.12,80.19,0.28,74.69999999999982
2013-01-29,2655.38,2675.87,2685.53,2646.15,101040229,108827009893.0,1.48,0.91,24.01,0.31,39.38000000000011
2013-01-30,2678.43,2688.71,2689.68,2662.06,99874990,100856652553.0,1.03,0.48,12.84,0.31,27.61999999999989
